year,country,no,name,position,side,height,weight,birth,club,age,cohort,bmi
2004,SUI,11,steinegger martin,D,L,187,91.0,1972-02-15,sc bern,32.208076659822,1972,26.023048986244998
2004,SUI,22,keller olivier,D,L,187,95.0,1971-03-20,hc lugano,33.1170431211499,1971,27.166919271354605
2004,SUI,29,forster beat,D,L,185,96.0,1983-02-02,hc davos,21.242984257358,1983,28.0496712929145
2004,SUI,3,vauclair julien,D,L,184,90.0,1979-10-02,binghamton senators,24.580424366872002,1979,26.5831758034026
2004,SUI,31,seger mathias,D,L,181,87.0,1977-12-17,zsc zurich lions,26.370978781656397,1977,26.5559659351058
2004,SUI,33,hirschi steve,D,L,180,78.0,1981-09-18,hc lugano,22.617385352498303,1981,24.0740740740741
2004,SUI,57,bezina goran,D,L,190,99.0,1980-03-21,springfield falcons,24.112251882272396,1980,27.423822714681396
2004,SUI,7,streit mark,D,L,181,90.0,1977-12-11,zsc zurich lions,26.3874058863792,1977,27.4716888983853
2004,SUI,9,kobach reto,D,L,180,84.0,1980-04-13,hc ambri-piotta,24.0492813141684,1980,25.9259259259259
2004,SUI,12,della rossa patric,F,R,186,92.0,1975-07-28,zsc zurich lions,28.7611225188227,1975,26.5926696727945
2004,SUI,16,ambuhl andres,F,L,184,90.0,1983-09-14,hc davos,20.6297056810404,1983,26.5831758034026
2004,SUI,18,cereda luca,F,L,188,92.0,1981-09-07,sc bern,22.647501711156696,1981,26.0298777727479
2004,SUI,21,fischer patrick,F,L,182,88.0,1975-09-06,ev zug,28.6516084873374,1975,26.566839753652896
2004,SUI,23,paterlini thierry,F,L,183,95.0,1975-04-27,hc davos,29.0130047912389,1975,28.3675236644868
2004,SUI,27,wirz valentin,F,L,182,92.0,1981-09-09,fribourg-gotteron ,22.6420260095825,1981,27.774423378818998
2004,SUI,28,pluss martin,F,L,174,80.0,1977-04-05,kloten flyers,27.0718685831622,1977,26.423569824283298
2004,SUI,30,jenni marcel,F,L,180,82.0,1974-03-02,farjestad karlstad,30.1656399726215,1974,25.3086419753086
2004,SUI,32,ruthemann ivo,F,L,172,76.0,1976-12-12,sc bern,27.383983572895303,1976,25.6895619253651
2004,SUI,35,jeannin sandy,F,L,180,83.0,1976-02-28,hc lugano,28.1724845995893,1976,25.6172839506173
2004,SUI,36,reichert marc,F,L,189,100.0,1980-03-22,kloten flyers,24.1095140314853,1980,27.994736989446
2004,SUI,38,ziegler thomas,F,L,180,85.0,1978-06-09,sc bern,25.894592744695398,1978,26.234567901234602
2004,SUI,97,wichser adrian,F,L,181,79.0,1980-03-18,hc lugano,24.1204654346338,1980,24.1140380330271
2004,SUI,1,rueger ronnie,G,L,185,87.0,1973-02-26,hc lugano,31.175906913073202,1973,25.4200146092038
2004,SUI,26,gerber martin,G,L,180,88.0,1974-09-03,anaheim mighty ducks,29.659137577002102,1974,27.1604938271605
2004,SUI,44,buhrer marco,G,L,179,81.0,1979-10-09,sc bern,24.561259411362098,1979,25.280109859242803
2004,SVK,13,granak dominik,D,L,182,79.0,1983-06-11,hc slavia prague,20.889801505817896,1983,23.8497765970293
2004,SVK,14,meszaros andrej,D,L,187,86.0,1985-10-13,dukla trencin svk,18.548939082820002,1985,24.5932111298579
2004,SVK,2,mezei branislav,D,L,192,100.0,1980-10-08,florida panthers,23.5619438740589,1980,27.126736111111104
2004,SVK,28,majesky ivan,D,R,194,103.0,1976-09-02,atlanta thrashers,27.660506502395602,1976,27.3674141779148
2004,SVK,3,chara zdeno,D,L,205,117.0,1977-03-18,ottawa senators,27.121149897330604,1977,27.8405710886377
2004,SVK,41,lintner richard,D,R,190,97.0,1977-11-15,djurgardens if stockholm,26.458590006844602,1977,26.869806094182803
2004,SVK,7,strbak martin,D,L,191,96.0,1975-01-15,pittsburgh penguins,29.2922655715264,1975,26.3150681176503
2004,SVK,74,cierny ladislav,D,L,183,79.0,1974-11-03,lada togliatti,29.492128678987,1974,23.589835468362697
2004,SVK,10,gaborik marian,F,L,186,83.0,1982-02-14,minnesota wild,22.2094455852156,1982,23.9912128569777
2004,SVK,15,stumpel jozef,F,L,190,100.0,1972-07-20,los angeles kings,31.7809719370294,1972,27.7008310249307
2004,SVK,16,orszagh vladimir,F,L,180,88.0,1977-05-24,nashville predators,26.9377138945927,1977,27.1604938271605
2004,SVK,18,satan miroslav,F,L,188,87.0,1974-10-22,buffalo sabres,29.524982888432604,1974,24.615210502489802
2004,SVK,19,pavlikovsky rastislav,F,L,180,91.0,1977-03-02,leksands if,27.1649555099247,1977,28.0864197530864
2004,SVK,22,kapus richard,F,L,182,92.0,1973-02-09,lulea hf,31.2224503764545,1973,27.774423378818998
2004,SVK,23,bartecko lubos,F,L,183,91.0,1976-07-14,hc sparta prague,27.7973990417522,1976,27.1731016154558
2004,SVK,24,petrovicky ronald,F,R,182,88.0,1977-02-15,atlanta thrashers,27.206023271731702,1977,26.566839753652896
2004,SVK,30,kukumberg roman,F,R,185,89.0,1980-04-08,dukla trencin svk,24.062970568104,1980,26.004382761139496
2004,SVK,38,demitra pavol,F,L,180,82.0,1974-11-29,st. louis blues,29.4209445585216,1974,25.3086419753086
2004,SVK,39,kolnik juraj,F,R,182,90.0,1980-11-13,florida panthers,23.463381245722104,1980,27.170631566236
2004,SVK,48,stefanka juraj,F,L,190,94.0,1976-01-28,hc vitkovice ostrava,28.2573579739904,1976,26.038781163434898
2004,SVK,81,hossa marian,F,L,190,90.0,1979-01-12,ottawa senators,25.3004791238877,1979,24.9307479224377
2004,SVK,25,lasak jan,G,L,184,92.0,1979-04-10,ska st. petersburg,25.059548254620104,1979,27.173913043478304
2004,SVK,31,stana rastislav,G,L,185,83.0,1980-01-10,washington capitals,24.306639288158802,1980,24.2512783053324
2004,SVK,60,krizan karol,G,L,178,83.0,1980-06-05,hkm zvolen svk,23.904175222450398,1980,26.196187350082102
2004,SWE,12,havelid niclas,D,L,182,89.0,1973-04-12,anaheim mighty ducks,31.052703627652303,1973,26.868735659944402
2004,SWE,23,sundin ronnie,D,L,186,98.0,1970-10-03,frolunda gothenburg,33.5770020533881,1970,28.326974216672397
2004,SWE,28,tarnstrom dick,D,L,188,93.0,1975-01-20,pittsburgh penguins,29.278576317590698,1975,26.312811226799504
2004,SWE,36,tjarnqvist daniel,D,L,188,89.0,1976-10-14,atlanta thrashers,27.5455167693361,1976,25.181077410592998
2004,SWE,4,hallberg per,D,L,179,83.0,1978-03-24,farjestad karlstad,26.105407255304602,1978,25.9043101026809
2004,SWE,5,lidstrom nicklas,D,L,186,87.0,1970-04-28,detroit red wings,34.009582477754996,1970,25.147415886229602
2004,SWE,8,backman christian,D,L,191,95.0,1980-04-28,st. louis blues,24.008213552361397,1980,26.0409528247581
2004,SWE,10,johansson andreas,F,L,183,93.0,1973-05-19,nashville predators,30.9514031485284,1973,27.770312639971298
2004,SWE,11,alfredsson daniel,F,R,180,90.0,1972-12-11,ottawa senators,31.3867214236824,1972,27.7777777777778
2004,SWE,15,salomonsson andreas,F,L,184,88.0,1973-12-19,modo ornskoldsvik,30.365503080082103,1973,25.992438563327
2004,SWE,17,hedstrom jonathan,F,L,183,89.0,1977-12-27,djurgardens if stockholm,26.3436002737851,1977,26.5758905909403
2004,SWE,21,forsberg peter,F,L,184,90.0,1973-07-20,colorado avalanche,30.7816563997262,1973,26.5831758034026
2004,SWE,22,axelsson per-johan,F,L,186,85.0,1975-02-26,boston bruins,29.1772758384668,1975,24.569314371603603
2004,SWE,24,andersson niklas,F,L,176,80.0,1971-05-20,frolunda gothenburg,32.9500342231348,1971,25.826446280991696
2004,SWE,26,palsson samuel,F,L,182,96.0,1977-12-17,anaheim mighty ducks,26.370978781656397,1977,28.982007003985
2004,SWE,31,sjostrom fredrik,F,L,185,99.0,1983-05-06,phoenix coyotes,20.9883641341547,1983,28.926223520818098
2004,SWE,44,hoglund jonas,F,R,191,98.0,1972-08-29,hc davos,31.6714579055441,1972,26.8632987034347
2004,SWE,72,jonsson jorgen,F,L,184,89.0,1972-09-29,farjestad karlstad,31.586584531143103,1972,26.2878071833648
2004,SWE,76,davidsson johan,F,L,183,85.0,1976-01-06,hv 71 jonkoping,28.317590691307302,1976,25.3814685419093
2004,SWE,79,tjarnqvist matthias,F,L,185,88.0,1979-04-15,dallas stars,25.0458590006845,1979,25.7121986851717
2004,SWE,9,kahnberg magnus,F,R,188,87.0,1980-02-25,frolunda gothenburg,24.180698151950697,1980,24.615210502489802
2004,SWE,92,nylander michael,F,L,184,88.0,1972-10-03,boston bruins,31.5756331279945,1972,25.992438563327
2004,SWE,1,liv stefan,G,L,183,80.0,1980-12-21,hv 71 jonkoping,23.3593429158111,1980,23.888440980620498
2004,SWE,34,henriksson daniel,G,L,177,74.0,1978-09-04,lulea hf,25.6563997262149,1978,23.6202879121581
2004,SWE,35,lundqvist henrik,G,L,185,87.0,1982-03-02,frolunda gothenburg,22.1656399726215,1982,25.4200146092038
2004,UKR,11,ostroushko artem,D,L,186,91.0,1974-03-18,ska st. petersburg,30.1218343600274,1974,26.3036189154816
2004,UKR,14,shyryaev valeri,D,L,178,83.0,1963-08-26,sc bern,40.6817248459959,1963,26.196187350082102
2004,UKR,2,gunko yuri,D,L,190,100.0,1972-02-28,hc sokol kiev ukr,32.1724845995893,1972,27.7008310249307
2004,UKR,31,zavalnyuk vyacheslav,D,L,181,90.0,1974-12-10,ska st. petersburg,29.3908281998631,1974,27.4716888983853
2004,UKR,32,savytsky oleksandr,D,L,180,86.0,1971-05-03,hc sokol kiev ukr,32.996577686516105,1971,26.543209876543198
2004,UKR,34,isayenko denys,D,L,179,85.0,1980-03-17,hc gomel,24.1232032854209,1980,26.528510346119
2004,UKR,5,tolkunov dimitro,D,R,186,88.0,1979-05-27,amur khabarovsk,24.9308692676249,1979,25.436466643542598
2004,UKR,6,sryubko andrei,D,L,190,93.0,1975-10-21,amur khabarovsk,28.5284052019165,1975,25.7617728531856
2004,UKR,9,razin gennadi,D,L,189,98.0,1978-02-03,amur khabarovsk,26.2395619438741,1978,27.434842249657102
2004,UKR,10,shakhraychuk vadim,F,L,189,95.0,1974-06-12,dynamo moscow,29.886379192333997,1974,26.5950001399737
2004,UKR,12,sierov vladislav,F,L,177,84.0,1978-06-14,hc eppan ita,25.880903490759803,1978,26.8122187110983
2004,UKR,15,lytvynenko vitali,F,L,183,85.0,1970-03-14,torpedo nizhni novgorod,34.132785763175896,1970,25.3814685419093
2004,UKR,16,tsyrul dmitro,F,L,182,85.0,1979-01-02,kristall saratov,25.327857631759098,1979,25.6611520347784
2004,UKR,17,varlamov sergei,F,L,182,90.0,1978-07-21,manitoba moose,25.7796030116359,1978,27.170631566236
2004,UKR,19,karchenko sergei,F,R,178,86.0,1976-04-17,ev fussen,28.038329911019897,1976,27.1430374952657
2004,UKR,23,salnikov roman,F,R,185,87.0,1976-02-18,amur khabarovsk,28.199863107460605,1976,25.4200146092038
2004,UKR,24,matviichuk oleksandr,F,R,175,72.0,1975-05-13,khimvolokno mogilev,28.9691991786448,1975,23.5102040816327
2004,UKR,25,timchenko oleg,F,L,178,83.0,1978-04-27,heerenveen flyers,26.012320328542103,1978,26.196187350082102
2004,UKR,27,kasianchuk kostiantyn,F,R,182,88.0,1979-10-24,khimik voskresensk,24.5201916495551,1979,26.566839753652896
2004,UKR,28,gnidenko artem,F,R,177,77.0,1980-02-03,hc sokol kiev ukr,24.2409308692676,1980,24.5778671518401
2004,UKR,29,semenchenko vitali,F,R,183,87.0,1974-07-06,avangard omsk,29.820670773442803,1974,25.9786795664248
2004,UKR,7,bobrovnikov vasyl,F,L,173,80.0,1971-11-08,hc sokol kiev ukr,32.4791238877481,1971,26.729927495071696
2004,UKR,1,simchuk konstantin,G,L,183,85.0,1974-02-26,salavat yulaev ufa,30.176591375770002,1974,25.3814685419093
2004,UKR,20,brul yevgen,G,L,176,75.0,1967-02-22,neman grodno,37.188227241615294,1967,24.2122933884298
2004,UKR,30,karpenko igor,G,L,171,90.0,1976-07-23,metallurg magnitogorsk,27.772758384668002,1976,30.778701138811897
2004,USA,2,hauer brett,D,R,189,93.0,1971-07-11,geneva servette,32.807665982204,1971,26.035105400184804
2004,USA,26,gill hal,D,L,202,100.0,1975-04-06,boston bruins,29.070499657768696,1975,24.507401235173003
2004,USA,27,mara paul,D,L,193,99.0,1979-09-07,phoenix coyotes,24.648870636550303,1979,26.5778947085828
2004,USA,3,miller aaron,D,R,193,95.0,1971-08-11,los angeles kings,32.722792607802894,1971,25.504040376922898
2004,USA,31,ballard keith,D,L,181,91.0,1982-11-26,minnesota golden gophers,21.429158110883,1982,27.7769298861451
2004,USA,33,sloan blake,D,R,180,87.0,1975-07-27,dallas stars,28.7638603696099,1975,26.851851851851897
2004,USA,34,jillson jeff,D,R,190,100.0,1980-07-24,buffalo sabres,23.770020533880896,1980,27.7008310249307
2004,USA,4,weinrich eric,D,L,189,95.0,1966-12-19,st. louis blues,37.366187542778896,1966,26.5950001399737
2004,USA,6,roach andy,D,R,181,82.0,1973-08-22,mannheimer erc,30.691307323750898,1973,25.0297609963066
2004,USA,10,hamilton jeff,F,R,178,85.0,1977-09-04,bridgeport sound tigers,26.6557152635181,1977,26.827420780204502
2004,USA,11,halpern jeff,F,R,184,81.0,1976-05-03,washington capitals,27.9945242984257,1976,23.9248582230624
2004,USA,12,malone ryan,F,L,193,97.0,1979-12-01,pittsburgh penguins,24.416153319644103,1979,26.0409675427528
2004,USA,13,battaglia bates,F,L,189,95.0,1975-12-13,washington capitals,28.383299110198497,1975,26.5950001399737
2004,USA,16,hilbert andy,F,L,184,90.0,1981-02-06,boston bruins,23.2306639288159,1981,26.5831758034026
2004,USA,17,cullen matt,F,L,193,99.0,1976-11-02,florida panthers,27.493497604380604,1976,26.5778947085828
2004,USA,18,park richard,F,R,181,86.0,1976-05-27,minnesota wild,27.928815879534604,1976,26.2507249473459
2004,USA,23,drury chris,F,R,179,82.0,1976-08-20,buffalo sabres,27.696098562628304,1976,25.5922099809619
2004,USA,25,grier mike,F,R,186,100.0,1975-01-05,buffalo sabres,29.319644079397698,1975,28.9050757312984
2004,USA,28,hall adam,F,R,189,91.0,1980-08-14,nashville predators,23.712525667351102,1980,25.4752106603958
2004,USA,7,westrum erik,F,L,184,92.0,1979-07-26,phoenix coyotes,24.766598220397,1979,27.173913043478304
2004,USA,9,brown dustin,F,R,184,91.0,1984-11-04,los angeles kings,19.488021902806302,1984,26.8785444234405
2004,USA,1,dunham mike,G,L,190,88.0,1972-06-01,new york rangers,31.915126625598898,1972,24.376731301939103
2004,USA,29,conklin ty,G,L,184,82.0,1976-03-30,edmonton oilers,28.087611225188198,1976,24.2202268431002
2004,USA,32,westlund alex,G,R,179,82.0,1975-12-28,lokomotiv yaroslavl,28.3422313483915,1975,25.5922099809619
2005,RUS,2,gusev sergei,D,L,188,92.0,1975-07-31,avangard omsk,29.752224503764502,1975,26.0298777727479
2005,RUS,3,karpovtsev alexander,D,R,189,102.0,1970-04-07,lokomotiv yaroslavl,35.066392881588,1970,28.5546317292349
2005,RUS,34,vyshedkevich sergei,D,L,182,90.0,1975-01-03,dynamo moscow,30.3244353182752,1975,27.170631566236
2005,RUS,37,ryazantsev alexander,D,R,183,97.0,1980-03-15,lokomotiv yaroslavl,25.127994524298398,1980,28.9647346890024
2005,RUS,4,proshkin vitali,D,L,189,99.0,1976-05-08,ak bars kazan,28.9801505817933,1976,27.7147896195515
2005,RUS,45,kalinin dmitri,D,L,189,98.0,1980-07-22,metallurg magnitogorsk,24.774811772758397,1980,27.434842249657102
2005,RUS,52,markov andrei,D,L,189,93.0,1978-12-20,dynamo moscow,26.362765229295,1978,26.035105400184804
2005,RUS,6,denisov denis,D,L,183,85.0,1981-12-31,ak bars kazan,23.3319644079398,1981,25.3814685419093
2005,RUS,13,datsyuk pavel,F,L,179,86.0,1978-07-20,dynamo moscow,26.7816563997262,1978,26.8406104678381
2005,RUS,18,malkin evgeni,F,L,191,87.0,1986-07-31,metallurg magnitogorsk,18.751540041067802,1986,23.848030481620604
2005,RUS,21,kharitonov alexander,F,R,173,78.0,1976-03-30,dynamo moscow,29.086926762491398,1976,26.0616793076949
2005,RUS,23,nepryaev ivan,F,L,188,85.0,1982-02-04,lokomotiv yaroslavl,23.2361396303901,1982,24.049343594386603
2005,RUS,25,kozlov viktor,F,R,195,104.0,1975-02-14,lada togliatti,30.2094455852156,1975,27.3504273504274
2005,RUS,27,kovalev alexei,F,L,186,102.0,1973-02-24,ak bars kazan,32.1806981519507,1973,29.483177245924395
2005,RUS,29,antipov vladimir,F,L,179,92.0,1978-01-14,lokomotiv yaroslavl,27.2936344969199,1978,28.7132111981524
2005,RUS,32,semin alexander,F,R,188,88.0,1984-03-03,lada togliatti,21.160848733744,1984,24.8981439565414
2005,RUS,42,zinoviev sergei,F,L,180,82.0,1980-03-04,ak bars kazan,25.1581108829569,1980,25.3086419753086
2005,RUS,61,afinogenov maxim,F,L,181,86.0,1979-09-04,dynamo moscow,25.6563997262149,1979,26.2507249473459
2005,RUS,71,kovalchuk ilya,F,R,188,103.0,1983-04-15,ak bars kazan,22.045174537987698,1983,29.1421457673155
2005,RUS,79,yashin alexei,F,R,190,99.0,1973-11-05,lokomotiv yaroslavl,31.4852840520192,1973,27.423822714681396
2005,RUS,8,ovechkin alexander,F,R,187,93.0,1985-09-17,dynamo moscow,19.6194387405886,1985,26.5949841287998
2005,RUS,81,fedorov fedor,F,L,193,103.0,1981-06-11,metallurg magnitogorsk,23.887748117727604,1981,27.651749040242702
2005,RUS,20,eremenko alexander,G,L,179,72.0,1980-04-10,dynamo moscow,25.056810403832998,1980,22.4712087637714
2005,RUS,39,sokolov maxim,G,L,180,88.0,1972-05-27,avangard omsk,32.9281314168378,1972,27.1604938271605
2005,RUS,40,zvyagin sergei,G,L,173,79.0,1971-02-17,neftekhimik nizhnekamsk,34.2012320328542,1971,26.3958034013833
2005,AUT,28,klimbacher sven,D,L,178,86.0,1981-09-12,hc innsbruck,23.6331279945243,1981,27.1430374952657
2005,AUT,3,viveiros emanuel,D,L,181,80.0,1966-01-08,kac klagenfurt,39.3100616016427,1966,24.4192790207869
2005,AUT,30,lakos philippe,D,R,192,100.0,1980-08-19,vienna capitals,24.6981519507187,1980,27.126736111111104
2005,AUT,32,lakos andre,D,R,203,103.0,1979-07-29,syracuse crunch,25.757700205338804,1979,24.9945400276639
2005,AUT,4,unterluggauer gerhard,D,L,177,88.0,1976-08-15,hc innsbruck,28.709103353867196,1976,28.0889910306745
2005,AUT,44,stewart mike,D,L,189,94.0,1972-05-30,vsv villach,32.919917864476396,1972,26.3150527700792
2005,AUT,47,ulrich martin,D,L,188,91.0,1969-12-16,dusseldorf metro stars,35.37303216974679,1969,25.746944318696197
2005,AUT,55,lukas robert,D,L,177,84.0,1978-08-29,vienna capitals,26.672142368240902,1978,26.8122187110983
2005,AUT,11,ressmann gerald,F,L,190,99.0,1970-07-24,kac klagenfurt,34.7707049965777,1970,27.423822714681396
2005,AUT,16,horsky phillippe,F,L,188,85.0,1983-01-29,kac klagenfurt,22.2532511978097,1983,24.049343594386603
2005,AUT,17,poeck thomas,F,L,184,88.0,1981-12-02,hartford wolf pack,23.4113620807666,1981,25.992438563327
2005,AUT,19,harand patrick,F,L,184,82.0,1984-03-15,ec salzburg,21.127994524298398,1984,24.2202268431002
2005,AUT,20,welser daniel,F,L,180,85.0,1983-02-16,kac klagenfurt,22.2039698836413,1983,26.234567901234602
2005,AUT,21,trattnig matthias,F,L,185,95.0,1979-04-22,syracuse crunch,26.026009582477798,1979,27.757487216946696
2005,AUT,25,schaden mario,F,L,174,84.0,1972-04-30,kac klagenfurt,33.0020533880903,1972,27.744748315497397
2005,AUT,34,peintner markus,F,L,181,83.0,1980-12-17,vienna capitals,24.3696098562628,1980,25.335001984066402
2005,AUT,45,schuller david,F,L,182,89.0,1980-09-06,kac klagenfurt,24.648870636550303,1980,26.868735659944402
2005,AUT,54,divis raimund,F,L,184,84.0,1978-01-05,hc innsbruck,27.318275154004102,1978,24.8109640831758
2005,AUT,61,harand christoph,F,L,180,80.0,1981-05-27,ehc black wings linz,23.928815879534604,1981,24.6913580246914
2005,AUT,74,kalt dieter,F,R,175,83.0,1974-06-26,vienna capitals,30.847364818617397,1974,27.1020408163265
2005,AUT,8,kaspitz roland,F,L,170,80.0,1981-11-01,hc innsbruck,23.4962354551677,1981,27.681660899654002
2005,AUT,91,setzinger oliver,F,L,183,92.0,1983-07-11,hpk hameenlinna,21.806981519507197,1983,27.4717071277136
2005,AUT,23,brueckler bernd,G,L,187,87.0,1981-09-26,wisconsin badgers,23.5947980835045,1981,24.879178701135302
2005,AUT,31,penker jurgen,G,L,184,86.0,1982-10-17,ec salzburg,22.537987679671502,1982,25.4017013232514
2005,AUT,38,machreich patrick,G,L,182,76.0,1980-09-29,ec graz 99ers,24.585900068446303,1980,22.9440888781548
2005,BLR,25,bashko andrei,D,L,189,83.0,1982-05-23,hc keramin minsk,22.940451745379896,1982,23.2356317012402
2005,BLR,26,mikulchik oleg,D,R,188,90.0,1964-07-27,junost minsk,40.7611225188227,1964,25.464010864644603
2005,BLR,27,zhurik alexandr,D,L,193,96.0,1975-05-29,hk mvd tver,29.924709103353898,1975,25.7725039598378
2005,BLR,30,kopat vladimir,D,L,182,79.0,1971-04-23,junost minsk,34.0232717316906,1971,23.8497765970293
2005,BLR,32,svita uladzimir,D,L,189,87.0,1970-08-20,hc keramin minsk,34.696783025325104,1970,24.355421180818
2005,BLR,4,makritsky aleksandr,D,L,186,84.0,1971-08-11,hc gomel,33.7221081451061,1971,24.2802636142907
2005,BLR,5,ryadinsky aleksandr,D,R,189,94.0,1978-04-01,hc keramin minsk,27.082819986310703,1978,26.3150527700792
2005,BLR,7,erkovich sergei,D,L,185,94.0,1974-03-09,junost minsk,31.145790554414802,1974,27.465303140978797
2005,BLR,12,savin alexei,F,L,181,78.0,1986-05-15,junost minsk,18.9623545516769,1986,23.8087970452672
2005,BLR,14,strakhov aliaksei,F,L,178,76.0,1975-10-16,junost minsk,29.541409993155398,1975,23.9868703446535
2005,BLR,15,krutikov aleksei,F,L,185,87.0,1980-04-04,hc keramin minsk,25.0732375085558,1980,25.4200146092038
2005,BLR,16,skabelka andrei,F,L,186,88.0,1971-01-20,junost minsk,34.2778918548939,1971,25.436466643542598
2005,BLR,18,ugarov alexey,F,L,178,79.0,1985-01-02,junost minsk,20.3258042436687,1985,24.933720489837103
2005,BLR,19,meleshko dmitry,F,R,179,75.0,1982-11-08,hc keramin minsk,22.477754962354602,1982,23.4075091289286
2005,BLR,22,zadelenov sergei,F,L,178,90.0,1976-02-27,junost minsk,29.174537987679702,1976,28.405504355510697
2005,BLR,23,kostitsyn andrei,F,L,185,83.0,1985-02-03,hamilton bulldogs,20.2381930184805,1985,24.2512783053324
